product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Wonderful,Very good headset with very good sound quality and charging is very fastOnly thing is that the support for ear plugs can be made little bit more comfortableOverall a very good product.,Shirdi,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Ear buds not comfort to ears.last call memory is there.next song forward is not there.we can't skip present song to go next song.very good blue tooth set for that price.very fast charging.charging cable.is given. charging adopter not given. over-all one should buy this.buy and enjoy .triple sound s are not effective.,Tuni,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,Using this product since 10 days (as on 03.07.2020)Crystal Clear soundBass is good enoughVery soft earbudsBattery is long lasting battery is too much impressive even I feel no need of wired earphoneVery cool and stylish looktill date no cons.......,Jabalpur,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Just wow!,Super fast charge.sound was good bass also good,Cuddalore,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Must buy!,"I have purchased it in 899. After using 3 days I am writing this review.  It has very good battery backup. In 10 min charge you can used it for 2.5 hr. Sound quality is good. It has good bass as well. Previously I was using boat 255 and it has better bass and design as well. The issue in it the connectivity is not much good. If you have put mobile in your pocket then Somtimes you will feel distortion. But if you love balanced music, then it is not for you. Go for others Brand with more ...",Kanpur,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Super!,Super and good quality bass price Rs.899 awesome product good thanking you flipkart.,Nagapattinam District,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Just okay,Delivered 1 day before. Good packing. Build quality cheap but may last if use with care. Sound ok. Connects to 2 devices. Ear hooks fit properly. Vibrates on call. Voice command works for google. Range very bad. No connection in next room. Ok for this price.After purchase in June left side stopped working in September. They took 6 days to respond to complaint. Product was home collected free. Took 8 days to reach mumbai. Took 7 days for response. Took 9 days to reach me at kolkata with repl...,Kolkata,9 months ago,10,11
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Very Good,"Excellent quality product. Comparing to oriamo bass is little bit less. But battery backup is good, and fast charging also good.  Charging indicator led is not visible. But sometimes i  get distbance while listening music.",East Godavari District,8 months ago,5,2
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Absolute rubbish!,As per the observation of the product from the purchasing date to till the time .Please don't go for this product its like china product . I brought this on October  and saw it have 1 year warranty .MY headset left side is stopped working within in4 months. As per the advise from flip kart Customer care i reached the showroom with my Bill copy and all They are not ready to do replace or free service. They suggested me to go mobile service center for repaired the same. Really unsatisfied...,Bangalore,23 days ago,3,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Pretty good,Bass too good ..but Dolby sound s not clear and left right sound output not here .. this s full base centre sound effects ly .. song left right music 0% .. middle bass middle sound music ...,,1 month ago,3,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,Xlent mind blowing purchaseSound full HD sound 😌😌Bass is superb performance😘😍Battery is very good 😘Looking is very good 😎Color is very good 🤩🤩Totally too goodMust buying of this Bluetooth.... 😍😍😍😍😍😍😘😘😘😘😘😘😘😘,East Godavari,4 months ago,3,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Awesome product in low budget Great Voice quality all feature are good I am strongly recommend to buy this earphone.. Happy,Mumbai,8 months ago,3,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,It is a good product at this price range... But not recommended for gaming and calling it also don't support 3D sound effect. I will update my review after using few months,Dhamnod Dhar District,8 months ago,4,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Wonderful,Really awesome product by boat with stylish design.& Battery backup is just awesome with fast charging technology just go for it guys,Mumbai,"Mar, 2020",4,2
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1,Horrible,"sound quality is good... expecially the bassthe design is much pretty but its hard to wear in the sleepy times. its mat finish is much impressive nd it also  with the inbuilt mic and battery backup , nd its bass is the main quality.. nd product quality is much better.in this price range its the best option ...its not more flexible ... we cant carry it in the pocket .. but usually its a neckband.. and it suit perfect and work perfect ..and it vibrating when we got a call .  its a good thi...",Kannur District,8 months ago,18,23
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Nice product,Although it's too early to write a review after just one day of use but I was using skullcandy method for two years but due to support local manufacturer this time I decided to purchase these earphones and believe me it's way more better than any other so called established brands. Sound and Bass are next level cool Bettery back up is also goodVibration during incoming call is a feature which was missing in skullcandy method which was 3200 while it's cost is 864(During sale).,Meerut,8 months ago,7,7
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Good,"It's not too good , When I play any song fast I hear a sound like ""kachh"" sound quality is not good",Saharsa District,8 months ago,5,4
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Awesome product bass is tooooo good  battery backup and fast charge good finally music and especially bass lovers must buy this product thank u flipcart very fast deliveryAnd finally Thank u sooo much boat such a amazing product and very low price,West Godavari District,8 months ago,3,3
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,2,Moderate,"Sound quality not that good. Can't play it in full volume. Boat rockers 255 is way better than this product. I would definitely not recommend this earphone as if u add some 300rs to this price you can go for boat rockers 255. Avoid buying this, it's not worth ot",Mangalore,8 months ago,4,3
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Nice...This is my first wireless handfree as per expectations Nice one  Design  is good but finishing is rough Bass is not to Good but okey  everg Calling is good i'm HappyDelivery was also Nice before Due date deliveredThanks Flipkart..Overall good purchase in this price range..,New Delhi,8 months ago,6,9
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Great product,Best price and value for money.... Bass quality is oswm.... Clear sound and loud sound of full volume.. Design and build quality is superb in this price range Battery backup is oswm.... I used with full charge its run a full day... I am soo happy with battery backup... And vibration mood is superb... ... Don't thik just buy it....,Cuttack,7 months ago,3,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Battery backup and build quality is good. Look wise also good. Fitted well in ear. But not happy with sound quality of song. You will need to install seprate equalizer application for better sound .,Kachchh District,8 months ago,3,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,I love it specially because of battery backup.. sound quality is actually good but if you looking at it for calling purpose only so don't buy it. Noise cancelling doesn't work properly in these earphones others wise very nice product for those who love watching movies for hours and play games too,Kalayat,8 months ago,3,2
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific purchase,Must buy bluetooth headset. Guys blindly go for this headset. Very very worthy. It looks like more premium and got good design. It looks more premium than 255 F model. The most important thing in this headset is adjustable wire strap.,Salem,8 months ago,3,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Really Nice,Review after 20 days of use.First of all bass is good if you love bass then go for it without second thought.Lags in build department as wires are thin.Have magnetic buds with no functionality i don't know why they provided.Connectivity is good i can hear music from one room to other without much distortion.If you are buying for general use like music and stuff then it's okay but for gamers or i say pubg players then you will be disappointed becoz they are just bad in that department the...,Gwalior,8 months ago,4,4
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Worth every penny,Good Quality i use this everyday but its design is have to like Samsung's level U product. Otherwise its sound quality is awesome in this price level.,Ahmedabad,6 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Worth the money,"Awesome Product... It's a nice Bluetooth Headset, no doubt. It's sound is so sweet and design looks so good. It's battery backup is also very good. But using it for so long, it's bud make ears pain. So, for short time, it's very good product.",Madhepura,6 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Awesome,1. Charging Speed is very fast hardly take 45 minutes.2. Superb smooth bass...enjoying to listening deep bass songs.3. Perfectly placed music keys.,Ahmedabad,6 months ago,2,1
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Terrific,I am using this one week. The boat 235v2  performance is excellent. sound quality is good. Bass also very good. Battery life it's comes for two days. Bluetooth is good it paring at a time for two mobiles . It's very nice  head set good for all .totally I  will give 4.5 out of 5,Chennai,7 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Fair,"Good in this price range but not the bestSound quality is good for the price  , the battery life is great in this price range but in real life The earphones are not so comfortable for your ears , just after 30 mins it's feels uncomfortable in your ear.The built quality is average.Don't go for the boat logoSearch for other options alsoAlso check - MAONO AUD30The sound quality is good but a complete package for 1000 rupees . It fits good the bass is also above average , stylish and th...",Begunkodar,7 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5,Classy product,Excellent product...  Awesome  sound with very nice bass. connecting to all devices quickly. Call quality is very good. Battery last for very long time.,Hyderabad,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,4,Good choice,Excellent voice clarity superb bass for music lovers . Good buy at a reasonable price.,Pathanamthitta District,8 months ago,2,0
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,3,Nice,positives - *good & fast battery *Very good sound quality *Sleek design and colourNegatives- *range is too short. Compny claim 10 mt but it was maximum of 6 mt only. i've tested many times.*If u use in open environment little bit of air disturb ur sound no matter the how near u with ur phone.I give it 3 star because  range is most important to me and full marks om design n battry,Dehradun,8 months ago,2,0
